id,time,key
冀*,2020/4/10 下午9:37:59,网课 听课 加工 眼动 追踪 直播 表达 想法 清楚 状态 技术 适合 分析 运用 同学 产生 觉得 特点 分析方法 记录 进行 行为 数据 画出 班主任 环境温度 略低 留言 环节 现场 现实 现实意义 现象 现金 班长 班级 环境 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 环境污染 率高 理论值 率随 疑惑
刘*凡,2020/4/5 下午9:23:06,线下 教学 感觉 互动 适用 课程 觉得 分析法 分类 行为 教师 学生 特色化 特征参数 现象 现金 班主任 班级 特性 班长 球形 理想 理想气体 理查 理清 特殊 理解 理解力 理解能力 理论 特征分析 理论值 甚少 甚远 生产 生平 现实意义 现实 特质 率为 状况 状图 特点 状态 犹豫 独特 独立 独立性 狭隘 猜测
冀*,2020/4/10 下午9:41:11,网课 意思 思路 清楚 改进 方法 文献 提供 特点 分类 研究 教学 分析 进行 球形 现象 现金 班主任 班级 现实意义 班长 现实 理查 理想 理想气体 环节 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 现场 率高 环境温度 独立 特征参数 特性 特殊 特色化 特质 状况 状图 状态 犹豫 独特 独立性 环境污染
尹*华,2020/4/2 下午7:34:52,格式 语句 词性 理解 感叹句 句子成分 设问句 语气 狭隘 祈使句 陈述句 对逐 略显 评论 课堂实录 统计数据 分类 特殊 为主 编码 过程 语言 分析 例子 同学 觉得 进行 教学 球形 现实意义 环境温度 环节 现场 现实 理想气体 现象 班长 现金 理查 班主任 理想 班级 环境污染 理清 一一对应 环境 率高 特征参数 特性 特点
胡*灵,2020/4/5 下午1:02:24,分类 说逐 词性 好像 视频 感觉 品词 进行 采用 方式 研究 需要 分析 班长 班级 现实 班主任 现场 现实意义 现象 现金 理查 球形 理想 理想气体 环境温度 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 环节 一一对应 环境污染 环境 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
刘*凡,2020/4/5 下午9:19:52,深层 内涵 分类 需求 品词 觉得 应该 研究 教学 分析 进行 班长 班级 班主任 理想 现金 现象 现实意义 现实 现场 球形 一一对应 理想气体 理查 环境温度 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 环节 率随 环境污染 犹豫 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 独特 环境
邓*,2020/4/2 下午8:06:50,累积 行为 纵坐标 横坐标 教师 处标 刻度 连成线 将点 描出 个点 出现 类推 学生 完整 时间 采集 起点 数据 原点 时刻 绘制 横轴 纵轴 单位 顺序 得到 教学 表示 现金 班主任 班级 甚少 现象 理解力 理论值 理解 球形 理想 理想气体 理论 现实意义 理查 理清 理解能力 班长 率高 现实 现场 特点
尹*华,2020/4/2 下午8:52:29,行为 教学活动 实测 计划 时间段 开展 教师 描线 纵坐标 横坐标 来源于 对应 学生 分类 教学 序列 对话 数据 操作方法 横线 设想 竖线 得到 教学计划 细线 斜线 粗线 在于 来源 区别 间隔 记录 进行 时间 现金 环境温度 环节 算法 现场 现实 现实意义 环境污染 现象 简单易行 班长 班主任 班级 率高 球形 理想
夏*,2020/4/3 上午12:07:08,小窗 日记 月亮 语义 文字 动词 著名 著名作家 教学 作家 单词 表述 副词 形容词 此基础 过程 名词 计算 频度 代码 品词 语言 分析 对应 实现 记录 出现 进行 信息熵 顺序 分类 处理 得到 数据 方法 理论值 班主任 班级 班长 球形 现象 理想 理论 理清 理解能力 理想气体 理解力 理解 理查 现金
夏*,2020/4/3 上午12:24:43,实测 计划 时间 教学 行为 对话 过程 连线 实施 中将 分为 制作方法 得到 需要 填写 教学计划 表示 进行 斜线 粗线 专用 投影 用纸 绘图 迁移 倾斜 引线 卡片 描绘 分析 横轴 纵轴 制作 区别 步骤 表中 部分 练习 分别 记录 注意 设计 要求 使用 分类 相同 说明 信息 具有 界限
郭*,2020/4/3 上午9:21:48,单词 代码 发言 斜杠 冠以 分类 检索 品词 教师 变幻 记录 类别 出现 教学 数据 归类 学生 内容 处理 词性 教学信息 频率 文本 变换 认知 频度 得出 区别 区分 表示 分析方法 估计 进行 信息熵 顺序 确定 计算 方法 分析 理解 环节 现场 理解力 现实 略显 现实意义 理查 现象 现金 理想气体
郭*,2020/4/3 上午9:52:37,时间 行为 横轴 教学 制作方法 纵轴 相应 前进 计划 单位 对话 练习 分别 过程 记入 迁移 引线 内容 说明 表示 称之为 实测 符号 部分 设计 描述 整理 括号 时间轴 粗线 投影 专用 填入 引入 用纸 总结 绘图 起点 连线 阶段 倾斜 卡片 展开 参考 原点 方案 绘制 数字 教学模式 表中
郭*,2020/4/3 上午11:08:29,分析 互动 精细 更有意义 分析法 相结合 软件 改进型 信息化 行为 建议 客观 课堂教学 提出 采样 觉得 分析方法 课堂 使用 存在 处理 系统 情况 问题 教学 数据 方法 现实 现场 现实意义 现象 班主任 现金 一一对应 班级 班长 球形 理想 理想气体 理查 理清 理解力 理解能力 理解 率随 环节 独立性 特殊 特点 特色化
李*秀,2020/4/3 上午11:18:41,行为 方式 课堂教学 教学模式 节省时间 全新 计算机软件 人力 科学性 信息技术 好像 阅读 采集 有助于 得知 保证 准确性 手段 进一步 出发 借助 判定 方向 数据 改进 分析 文献 占有率 提供 方面 分析方法 能够 分析法 统计 采用 认为 分类 研究 一定 程度 现实意义 率高 环境 环境污染 界限 环境温度 环节 界线 现场 界定
刘*林,2020/4/3 下午1:38:59,变换 妈妈 真美 发言 代码 记录 动词 教师 教学 学生 分类 具体操作 应对 该品 教学信息 冠以 副词 形容词 文本 此基础 名词 数据处理 语言 品词 相应 实现 分析方法 目标 进行 要求 过程 数据 方法 分析 表示 甚远 理解力 球形 理想 理想气体 独特 理查 理清 犹豫 理解 生平 状图 理解能力 独立 理论
刘*林,2020/4/3 下午1:47:20,描绘 实测 计划 时间 教学 行为 对话 记入 填入 迁移 引线 内容 数据 表示 原点 方法 横轴 符号 部分 练习 分别 说明 方框 绘图卡 括号 时间轴 源于 专用 投影 直到 用纸 起点 绘图 连线 倾斜 卡片 予以 参考 起始 来源 方案 结束 时刻 数字 纵轴 相应 实施 表中 单位 简单
刘*林,2020/4/3 下午2:01:19,抛开 写作 任务量 避开 简便 界定 科学性 局限性 构建 论文 改进 明显 很大 分析 准确 文献 运用 课堂 概率 模型 行为 问题 教学 方法 进行 理想 环境温度 理解能力 理解力 理解 环节 现场 理清 现实 球形 理查 现实意义 现象 现金 环境污染 班级 班长 理想气体 班主任 率越 环境 率高 特征参数 特性 特殊
向*,2020/4/3 下午3:16:27,比例尺 记录 教学 阅读 教材 代码 语言 同学 概念 给表 相关 频率 此基础 文本 变换 变成 计算 数据处理 频度 数据 更好 品词 举例 实现 分析方法 出现 课堂 方式 使用 分类 行为 教师 过程 方法 分析 进行 男女性 留给 环境 环境污染 环境温度 环节 留言 现场 现实 率高 现实意义 现象 现金 班主任
向*,2020/4/3 下午4:42:30,计划 实测 教学 时间 绘制 行为 对话 记录 迁移 引线 内容 卡片 来源 横轴 实施 符号 过程 部分 表示 练习 分别 设计 设想 实际 说明 方框 教学计划 情况 对比 括号 时间轴 投影 记入 专用 类似 填入 用纸 绘图 起点 连线 倾斜 参考 数据 方案 原点 数字 纵轴 方便 相应 区别
向*,2020/4/3 下午4:53:23,行为 视频 分析 教师 调查 觉得 现场 一师 势必 录课 细致 搞错 优质 优课 协助 影响 进行 分析法 缺陷 是否 网站 工程 信息化 时间段 实习 检查 建议 阅读 找出 大量 编码 过程 教学效果 手段 迁移 教学 学科 提高 改进 学生 经验 发现 文献 课程 容易 提出 教学模式 记录 模式 出现
郑*雅,2020/4/4 下午3:28:08,耗时 人力 容易 分析 进行 一一对应 班主任 球形 班长 班级 现金 现象 现实意义 现实 现场 环节 理想 理查 理想气体 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 环境温度 环境污染 生态系统 犹豫 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 独特 环境 独立 独立性 狭隘 猜测
林*如,2020/4/5 上午10:21:39,觉得 人工 改进型 研究 时间段 信息化 真的 工作量 启发 抽样 补偿 出错 简化 动态 有所 想法 手段 视频 帮助 容易 提出 老师 分析法 统计 应用 一定 时间 程度 画图 班级 环节 现场 现实 现实意义 现象 现金 班主任 疑似 理想 班长 球形 理想气体 略高于 理查 理清 理解 理解力 略显 理解能力 环境温度
胡*灵,2020/4/4 下午12:38:49,频度 品词 记录 分类 出现 教学 课堂 认知 过程 情感 进行 出品 分析 语义 词性 传授 倾向 偏向 副词 表达 此基础 名词 动词 看出 数据处理 即可 排列 代码 作出 方法 适合 语言 课程 实现 假设 知识 分析方法 目标 类别 要求 判断 需要 具有 数据 环节 算术平均 环境温度 简书 环境污染 环境
胡*灵,2020/4/4 下午1:15:20,线条 描绘 实测 横向 纵向 计划 时间 教学 行为 教学计划 对话 练习 分为 倾斜 引线 说明 制作 实施 单位 值得注意 完整 需要 确定 绘图 制定 连续 记录 注意 设计 方式 相同 过程 数据 生成物 生活 班级 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 生成 现金 理论 理论值 甚少
郑*雅,2020/4/4 下午2:18:13,品词 记录 教学 分类 有利 信息技术 发展 动词 频度 发言 代码 提供 属于 出现 条件 数据 传授 情感性 副词 形容词 进行 文本 教师 过程 变换 名词 认知 功能 识别 看出 学生 明显 作出 语言 例子 知识 特点 分析方法 处理 电影 现象 环境污染 环境温度 环节 界限 现场 现实 现实意义 界线 界定
吴*凡,2020/4/4 下午2:32:29,金属 品词 常见 铁锅 分类 性质 教学 知道 属于 分析方法 课堂 学习 高位 低位 情感性 化学 教师 过程 认知 频度 发言 学生 语言 分析 举例 对应 对话 类型 记录 出现 进行 统计 信息熵 判断 应用 处理 计算 数据 方法 环境温度 率随 率高 环境 环境污染 画线 画图 画出 画像 电子商务 率较
郑*雅,2020/4/4 下午2:38:42,描绘 计划 时间 横轴 表中 对话 数据录入 教材 教学 方法 记载 行为 填写 时间轴 表格 起点 绘图 学校 连线 迁移 引线 倾斜 设定 参考 学科 来源 原点 方案 数字 纵轴 制作 实测 相应 实施 间隔 对应 部分 表示 练习 分别 目标 记录 设计 相同 说明 内容 具有 教师 数据 理解力
吴*凡,2020/4/4 下午2:45:48,画线 描绘 教学 练习 垂直 向上 说明 计划 对话 来源 实施 过程 数据 水平 分类 度角 细线 斜线 粗线 学校 阶段 倾斜 引线 学科 方法 绘制 实测 基础 表示 目标 模式 注意 教材 描述 设计 判断 得到 时间 需要 行为 具有 教师 理查 理解能力 状图 班主任 理论 状况 班级 现金
王*娇,2020/4/4 下午2:59:05,语言 教学 动词 记录 种类 副词 形容词 此基础 名词 变成 数据处理 代码 划分 实现 分析方法 进行 方式 过程 数据 方法 现金 甚少 现实 现实意义 现象 理论值 理想气体 理想 理论 班主任 理解能力 理解力 理解 理清 现场 班长 球形 理查 班级 率高 环节 环境温度 特性 特殊 特点 特色化 特质 状况 状图 状态
王*娇,2020/4/4 下午3:01:02,教学 行为 描绘 实测 计划 方法 表示 实施 时间 对话 记入 填入 迁移 引线 内容 数据 原点 图形 横轴 符号 部分 练习 分别 分析法 性格 推广 说明 有利于 方框 需要 绘图卡 模糊性 括号 时间轴 源于 客观性 投影 专用 直到 用纸 起点 绘图 连线 可视化 倾斜 研讨 卡片 予以 参考 来源
郑*雅,2020/4/4 下午3:08:51,行为 教学 分析 数据 记录 分析法 采用 遗漏 学生 掌握情况 节课 模糊性 关键 采集 大量 教师 客观性 误差 视频 可视化 重复 研讨 判定 导致 减少 方法 适合 联系 序列 绘制 转换率 占有率 教学模式 增加 觉得 收集 分析方法 课堂 分为 分类 学习 过程 计算 班主任 理解力 班级 理解 理清 犹豫 班长
吴*凡,2020/4/4 下午3:13:38,改进 创客 构建 建议 完善 文献 运用 提出 评价 课堂 模型 教学 现实意义 班主任 现实 现场 环节 现象 现金 班长 班级 环境污染 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 环境温度 一一对应 环境 率高 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
刘*凡,2020/4/4 下午5:26:16,品词 分类 进行 目的 分析 记录 文本 分析法 教学 转码 处理 需要 教师 频度 发言 学生 步骤 形成 注意 信息熵 确定 数据 现象 班主任 现金 现实 现实意义 现场 班级 理查 班长 球形 理想 理想气体 环境温度 理清 理解 理解力 理解能力 理论 环节 率来 环境污染 独特 特征参数 特性 特殊 特点 特色化 特质
刘*凡,2020/4/4 下午5:37:22,教学 行为 卡片 分析 绘制 实施 计划 记录 对话 记录卡 模糊性 对比 斜线 教师 客观性 有助于 可视化 学生 减少 图形 方便 实测 增加 表示 注意 设计 采用 分为 使用 分类 实际 研究 需要 情况 过程 方法 进行 理解 球形 理查 理解力 理解能力 班长 理论 理清 班级 理想 理想气体 一一对应 班主任
菅*琳,2020/4/4 下午8:38:12,代码 发言 品词 冠以 教师 动词 名词 认知 学生 区分 录音 文本处理 逐句 频次 赋予 转化成 该品 倾向 需要 文本 频度 结束 属于 形式 代表 表示 出现 统计 分类 信息 相关 具有 教学 分析 进行 现金 环境污染 环境温度 环节 现场 现实 现实意义 现象 留给 男女生 班主任 留言 班级 班长 球形
周*茜,2020/4/4 下午8:46:31,绘制 部分 时间 过程 对话 教学 内容 练习 斜线 引线 说明 卡片 行为 实测 观察 实施 计划 形式 记录 描述 数据 分类 观看 实际 信息 描在 图应 录像 注意事项 填写 细线 准备 粗线 记入 投影 绘图 起点 连线 迁移 倾斜 参考 原点 样本 序列 课程 资料 相应 间隔 构成 采样
菅*琳,2020/4/4 下午8:55:46,教学 行为 实测 计划 描绘 方法 表示 实施 时间 对话 记入 填入 迁移 引线 内容 卡片 数据 原点 图形 横轴 符号 部分 练习 分别 播绘 分析法 性格 推广 说明 有利于 方框 需要 模糊性 括号 时间轴 源于 客观性 投影 专用 直到 用纸 绘图 起点 连线 可视化 倾斜 予以 研讨 参考 来源
菅*琳,2020/4/4 下午9:02:54,实施 优化 设计 利用 教学 评价 设计方案 我会 一节课 再次 一堂课 节课 论文 效果 目标 分析法 课堂 分析 进行 独立 理想 现实意义 现象 现金 班主任 班级 特征参数 特征分析 班长 球形 理想气体 特性 理查 理清 理解 理解力 特征函数 理解能力 理论 理论值 甚少 现实 现场 独特 环节 犹豫 独立性 狭隘 状态 状图
刘*佳,2020/4/5 上午8:49:40,分析线 重点 越来越 运用 觉得 有效 模式 分析法 课堂 认为 研究 教学 分析 班主任 现金 一一对应 现象 现实意义 现实 现场 环节 班级 理想气体 班长 球形 理想 环境污染 理查 理清 理解 理解力 理解能力 理论 理论值 环境温度 率来 环境 犹豫 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 独特 率高
林*如,2020/4/5 上午10:32:22,局限性 觉得 异步 分析方法 课堂 交互 尤其 想法 思想 借助 感觉 知道 解决 产生 存在 一定 分析 理解力 班级 现实 甚远 甚少 现实意义 现象 现金 班主任 球形 班长 理解 理想 理论值 理想气体 理查 理论 理清 理解能力 现场 环境 环节 环境温度 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
王*宇,2020/4/5 上午10:30:14,代码 冠以 单词 发言 教学 记录 变换 语言 数据 学生 分类 应对 斜杠 进行 此基础 教师 检索 数据处理 方法 品词 区分 实现 分析方法 目标 类别 方式 要求 过程 分析 表示 班主任 球形 班级 现金 班长 一一对应 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 现象 率高
陈*琪,2020/4/5 上午11:25:46,代码 变换 封面 书本 注明 名字 文本 班级 发言 中品 记录 表上 分类 该品 教学信息 冠以 教师 予以 教学 所示 学生 品词 相应 表示 一定 数据 理查 现金 班主任 生产 班长 球形 理想 理想气体 理清 生态 现象 理解 理解力 生平 理解能力 理论 理论值 甚远 甚少 一一对应 现实意义 现实 特质 状况
宋*婷,2020/4/5 上午11:53:28,一题 解题 记录 思路 发言 教学 代码 进行 语言 思考 同学 教师 逐句 分类 处理 教学信息 文本 变换 类似 数据处理 数据 学生 品词 转换 分析方法 课堂 方式 一定 需要 问题 方法 分析 测量误差 现象 现金 班主任 班级 班长 球形 理想 理想气体 理清 理查 现实 理解 理解力 理解能力 理论 理论值 甚少
胡*灵,2020/4/5 下午12:47:10,行为 分析法 改进 采集 分析 课堂教学 持续时间 数据 原本 模型 能够 论文 教师 固定 教学 操作 方法 进行 确定 比较 实测 提出 占有率 较大 最先 智能 促进作用 分析方法 繁琐 重心 法则 也许 结果表明 改进型 偏差 不好 研究 工作量 想到 教学情况 相较 案例 时间 抽样 补偿 能否 教学计划 原有 对比 原则
王*宇,2020/4/5 下午2:02:22,开发工具 查看 论文 发现 文献 分析 进行 理解能力 理论 环境温度 环节 现场 现实 甚远 现实意义 现象 现金 班主任 班级 班长 球形 理想 理想气体 环境 理查 甚少 理论值 理清 理解 理解力 环境污染 一一对应 率高 状态 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 犹豫 生平 独特 独立 独立性
马*茹,2020/4/5 下午12:54:31,单词 代码 斜杠 教学 冠以 变换 检索 语言 区分 类别 此基础 数据处理 数据 举例 实现 表示 分析方法 记录 方式 过程 方法 分析 进行 理想气体 现金 现实意义 甚少 现象 理论值 理论 理解能力 理解力 理查 班主任 理解 班级 班长 理清 球形 理想 现实 率高 现场 独立性 特性 特殊 特点 特色化 特质 状况
马*茹,2020/4/5 下午12:59:37,实测 数据 描绘 计划 来源于 绘图卡 起点 教学 来源 原点 方法 实施 顺序 相同 表示 理论 现实意义 现象 现金 生产 班主任 甚远 班级 球形 班长 甚少 理解能力 现实 理想气体 理论值 理查 理清 理解 理解力 理想 一一对应 现场 独立 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
马*茹,2020/4/5 下午1:02:33,课堂 教学法 科目 客观 调整 观察 用来 具体 分析法 认为 应用 研究 行为 情况 分析 环节 现实 现实意义 班级 现象 现金 现场 班主任 理想气体 班长 球形 理想 环境污染 理查 理清 理解 理解力 理解能力 理论 理论值 环境温度 率越 环境 率高 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态
林*如,2020/4/5 下午1:09:21,品次 教学 记录 语言 表对 逐语 分类 作品 进行 变换 数据处理 频度 发言 代码 实现 分析方法 出现 课堂 方式 信息熵 得到 教师 过程 计算 数据 学生 分析 独立性 班长 现实 现实意义 现象 现金 班主任 特点 班级 球形 环节 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 理论值 现场 环境温度 独立
林*如,2020/4/5 下午1:10:03,绘制 计划 实测 教学 时间 迁移 线图 实施 填写 对话 过程 说明 来源 横轴 纵轴 表中 练习 类别 设计 信息 描在 图应 细线 表示 粗线 斜线 连线 倾斜 引线 卡片 数据 完成 方案 符号 形式 记录 比较 具有 分析 狭隘 甚少 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论
林*如,2020/4/5 下午1:22:11,分析方法 重心 折线图 局限性 趋势 阅读 思想 角度 面积 完成 改进 课程 文献 思考 解决 转换率 占有率 评价 觉得 表示 进行 范围 方式 利用 应用 研究 计算 方法 独立性 特征参数 现实意义 特点 现象 现金 特殊 特性 班主任 班长 班级 现场 球形 特征分析 理想 理想气体 理查 现实 特质 特色化 率越 猜测
王*宇,2020/4/5 下午1:56:48,教学 行为 描绘 实测 计划 方法 表示 实施 时间 对话 记入 迁移 引线 内容 卡片 数据 原点 图形 需要 横轴 符号 部分 练习 分别 记录 分析法 性格 推广 说明 有利于 方框 填写 绘图卡 模糊性 准备 括号 时间轴 源于 投影 客观性 专用 直到 填入 用纸 起点 绘图 连线 可视化 倾斜 予以
王*娇,2020/4/5 下午2:00:09,行为 过程 中线 教学 线下 授课 探究 混合 学科 讲授 形式 差异 是否 利用 学习 存在 分析 甚远 班级 现金 班主任 球形 现象 现实意义 现实 班长 理想气体 生产 理想 甚少 理查 现场 理解 理解力 理解能力 理论 理论值 理清 率高 环节 环境温度 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫
李*格,2020/4/5 下午2:30:09,录播 直播 互动 行为 观察 形式 觉得 留言 学生 进入 实时 讨论区 似乎 最好 授课 选取 教师 规定 老师 进行 课堂 比较 教学 画图 班主任 环境温度 环节 现场 现实 现实意义 现象 现金 班长 班级 环境 球形 略显 理想 略低 理想气体 理查 理清 留给 理解 环境污染 率高 理解能力 状态 特征分析 略高于
王*宇,2020/4/5 下午2:00:36,行为 各学科 归纳 具体表现 促进 遵从 查找 原则 发展 编码 专业 科学 视频 教学 呈现 提高 课堂教学 质量 互动 解决 采样 教育 重要 分析法 意义 具有 教师 过程 问题 方法 分析 进行 甚少 班级 班主任 甚远 理解力 理论值 班长 球形 理想 理想气体 理解能力 理查 理清 理解 理论 环节 现金 率为
陈*琪,2020/4/5 下午2:15:49,描绘 计划 实测 教学 时间 实施 数据 对话 参考 设计 行为 方法 表示 练习 分别 记录 源于 迁移 引线 内容 说明 卡片 原点 横轴 符号 过程 部分 教材 描在 图应 颜色 线条 直至 绘图卡 括号 时间轴 采集 策略 专用 投影 记入 填入 推移 用纸 起点 绘图 连线 倾斜 予以 展开
李*格,2020/4/5 下午2:27:02,行为 采集 进行 教学点 中心校 设备 网教 教学 课堂 分析线 画面 拘泥于 教学方式 录制 中心 现实 后续 弥补 持续时间 一定 直播 抽样 补偿 授课 原则 动态 建议 不足 发展 网络 调整 视频 技术 分析 文献 提出 占有率 教学模式 标准 包含 能够 方式 分布 学习 结构 信息 时间 相关 教师 程度
陈*琪,2020/4/5 下午2:30:34,形式 微课 教学 录制 传统 直播 改进 方面 分析法 判断 行为 教师 学生 特征分析 现实 现实意义 现象 现金 班主任 班级 班长 球形 理想 理想气体 特色化 现场 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 理查 环境温度 环节 狭隘 特点 特质 状况 状图 状态 犹豫 特殊 独特 独立 独立性
于*,2020/4/5 下午4:24:47,自然段 朗读 代码 记录 文本 同学 变革 笔记 分类 先对 变换 频度 数据 语言 品词 观察 目标 进行 分析法 课堂 信息熵 要求 处理 教师 学生 方法 分析 画像 班主任 环境 环境污染 略显 环境温度 环节 现场 现实 现实意义 现象 现金 班级 甚少 班长 球形 理想 理想气体 理查 理清 理解 理解力 理解能力
于*,2020/4/5 下午4:32:12,教学 过程 目的 描述 分类 策略 展开 实测 计划 对话 练习 设计 实际 说明 教师 学生 理论值 环境温度 环节 现场 现实 现实意义 现象 理论 理解 理清 班主任 班级 环境污染 理解能力 班长 球形 理解力 理想 理想气体 理查 现金 一一对应 环境 犹豫 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图
于*,2020/4/5 下午4:32:39,授课 编码 班级 进行 分析 办到 全程 电阻 普适性 采用 方式 材料 无疑 研究 因变量 课外 自变量 录像 易于 忽略 抽样 补偿 实验 参与 模糊性 关键 构建 动态 真实 论文 差距 修改 准确性 提高 学生 做出 工具 操作 减少 物理 互动 文献 容易 事件 考虑 相应 同样 老师 增加 对象
马*倩,2020/4/5 下午5:01:04,品词 课文 教学 分类 单词 记录 阅读 代码 语言 同学 对应 教学特点 分析方法 数据 将品 对待 词类 隔开 学习 进行 教师 变成 频度 发言 所示 分析 用来 举例 类型 出现 课堂 统计 方式 信息熵 判断 应用 处理 过程 计算 学生 算术平均 理清 率随 率高 环境 环境污染 环境温度 环节 算法 理解力
宋*婷,2020/4/5 下午5:18:00,教学 时间 数据 行为 实测 表示 计划 绘图 对话 练习 迁移 观摩教学 过程 说明 教学活动 录像 部分 开展 记录 可用 源于 斜线 记入 推移 填入 引线 参考 描绘 方案 原点 方法 进行 横轴 相应 实施 表中 采样 符号 分别 回放 设计 定量分析 相同 内容 方框 最好 细线 绘图卡 括号 时间轴
张*璟,2020/4/5 下午5:57:48,生物体 细胞 品词 功能 分类 教学 代码 过程 单位 语言表达 结构 变为 进行 实例 频度 性质 发言 数据 获得 标准 分析方法 分析法 统计 信息熵 教师 计算 学生 分析 理解力 环境温度 环节 现场 现实 现实意义 现象 现金 疑惑 班主任 理解能力 班级 班长 环境污染 理论 球形 理想 理想气体 理查 理清 理解 理论值
乔*江,2020/4/5 下午6:01:04,品词 光合作用 制作 行为 教学 过程 实测 重点 计划 属于 学生 实例 认知 分类 说明 发言 教师 具体 对话 记录 注意 类别 影响 因素 板书 解说 隔开 视觉 示范 记笔记 点名 媒体 听觉 度角 传递 高位 传授 反馈 低位 斜杠 情感性 倾向 等待 需要 实验 作业 频数 具有 进行 粗线
张*璟,2020/4/5 下午6:20:23,制图 行为 教学 斜线 过程 实施 表示 类型 形象 时间 细线 粗线 所示 方法 二者 实测 区别 计划 对话 练习 设计 实际 说明 现象 班主任 现实意义 现实 现金 甚少 班级 理论值 球形 理想 理想气体 理查 理清 理解 理解力 理解能力 理论 甚远 班长 环境 现场 环节 特殊 特点 特色化 特质 状况
汪*池,2020/4/5 下午6:20:29,品词 循环 教学 人物 位靠 频度 代码 运动 语句 记录 动词 变换 顺序 控制 完成 语言 老师 属于 教师 过程 例有 位及 出现 条件 数据 形容 学生 使用 遵循 分类 分析 规则 支持 应对 情感性 构建 副词 文本 此基础 名词 认知 数据处理 发言 所示 提供 转换 实现 分析方法 进行 统计
汪*池,2020/4/5 下午6:22:18,教学 行为 参考 设计 横轴 实测 实施 计划 时间 表示 分别 迁移 引线 纵轴 制作 符号 对话 练习 上画 记录表 说明 图表 模糊性 时间轴 过程 客观性 有助于 专用 填入 用纸 绘图 起点 连线 可视化 倾斜 卡片 所示 完成 描绘 原点 图形 减少 效果 绘制 数字 相应 同样 表中 采样 增加
汪*池,2020/4/5 下午6:23:28,点评 培训 模拟 反馈 授课 表现 改进 帮助 分析 对此 模糊 一直 持续 技能 有限 探索 教师 手段 专家 评价 提供 重要 能够 分析法 采用 是否 研究 信息 一定 程度 教学 方法 现实意义 现象 现金 理论 班主任 理解 班级 班长 理解力 理解能力 球形 现实 理想气体 理查 理清 理想 一一对应 现场
冯*娜,2020/4/5 下午9:33:59,模拟 授课 搜集 行为 教师 数据 学生 球形 班长 班级 班主任 现象 现金 现实意义 现实 现场 环节 理想 理查 理想气体 环境污染 理清 理解 理解力 理解能力 理论 理论值 甚少 甚远 生产 生平 环境温度 率随 环境 率高 特异性 特征 特征函数 特征分析 特征参数 特性 特殊 特点 特色化 特质 状况 状图 状态 犹豫 独特
马*倩,2020/4/5 下午6:28:52,行为 计划 时间段 轴画 教学 课堂教学 制作 实测 对应 斜线 描绘 来源 活动 实施 步骤 对话 设计 数据 学生 横线 竖线 分类 实际 填写 教师 绘图 在于 设定 卡片 方案 分析 间隔 采样 具体 收集 记录 模式 进行 说明 信息 曲线 时间 过程 独特 班长 球形 独立 理想气体 理想 独立性
冯*娜,2020/4/5 下午8:40:05,频度 记录 物体 品词 提到 动词 话语 语言 介绍 计算 教学 出现 教师 名词 信息熵 课程 分别 技能型 上课时 静止 没看 弹力 重力 摩擦力 下落 滑动 知识型 课堂 出品 学到 方法 最多 处理 再次 案例 肯定 需要 顺序排列 副词 形容词 查阅 常见 变换 实例 看到 数据处理 排列 代码 学生 物理
冯*娜,2020/4/5 下午9:07:13,教学 阴影 描绘 部分 三角形 实测 实施 计划 行为 面积 实操 画出 有问有答 数据 学生 方法 讲解 理解 图应 节课 疑问 意思 绘图卡 表示 模糊性 策略 源于 过程 有助于 地方 客观性 直到 推移 顶点 看到 可视化 卡片 展开 参考 来源 起始 原点 减少 图形 结束 分析 时刻 增加 知识 对话
